name,mean_income,tract
"Census Tract 389, Kings County, New York",60453.953084274544,3038900
"Census Tract 390, Kings County, New York",75784.0616966581,3039000
"Census Tract 391, Kings County, New York",48880.9946714032,3039100
"Census Tract 392, Kings County, New York",55291.95289499509,3039200
"Census Tract 393, Kings County, New York",63562.69113149847,3039300
"Census Tract 394, Kings County, New York",71043.14002828854,3039400
"Census Tract 395, Kings County, New York",55189.36341659952,3039500
"Census Tract 396, Kings County, New York",80490.39780521262,3039600
"Census Tract 397, Kings County, New York",52509.85027580772,3039700
"Census Tract 398, Kings County, New York",69916.38795986622,3039800
"Census Tract 399, Kings County, New York",49242.313323572474,3039900
"Census Tract 400, Kings County, New York",58762.95947219604,3040000
"Census Tract 401, Kings County, New York",55273.235800344235,3040100
"Census Tract 402, Kings County, New York",63176.11777535442,3040200
"Census Tract 403, Kings County, New York",53483.70429252782,3040300
"Census Tract 404, Kings County, New York",76546.29629629629,3040400
"Census Tract 405, Kings County, New York",62455.516014234876,3040500
"Census Tract 406, Kings County, New York",59655.56569343065,3040600
"Census Tract 407, Kings County, New York",0.0,3040700
"Census Tract 408, Kings County, New York",67582.12560386474,3040800
"Census Tract 409, Kings County, New York",53154.76190476191,3040900
"Census Tract 410, Kings County, New York",59258.72093023256,3041000
"Census Tract 411, Kings County, New York",54566.115702479336,3041100
"Census Tract 412, Kings County, New York",79096.20991253645,3041200
"Census Tract 413, Kings County, New York",51780.16284233901,3041300
"Census Tract 414.01, Kings County, New York",75656.37065637065,3041401
"Census Tract 414.02, Kings County, New York",68855.1051051051,3041402
"Census Tract 415, Kings County, New York",62270.750988142296,3041500
"Census Tract 416, Kings County, New York",58786.40776699029,3041600
"Census Tract 417, Kings County, New York",37013.671875,3041700
"Census Tract 418, Kings County, New York",53000.0,3041800
"Census Tract 419, Kings County, New York",49425.05947660587,3041900
"Census Tract 420, Kings County, New York",69520.3488372093,3042000
"Census Tract 421, Kings County, New York",56325.92592592593,3042100
"Census Tract 422, Kings County, New York",88004.30210325048,3042200
"Census Tract 423, Kings County, New York",59235.80786026201,3042300
"Census Tract 424, Kings County, New York",70616.6535742341,3042400
"Census Tract 425, Kings County, New York",64192.78252611586,3042500
"Census Tract 426, Kings County, New York",56285.23489932886,3042600
"Census Tract 427, Kings County, New York",66230.59229442208,3042700
"Census Tract 428, Kings County, New York",67635.50135501355,3042800
"Census Tract 429, Kings County, New York",59842.68707482993,3042900
"Census Tract 430, Kings County, New York",47321.56862745098,3043000
"Census Tract 431, Kings County, New York",62291.421856639245,3043100
"Census Tract 432, Kings County, New York",61164.536741214055,3043200
"Census Tract 433, Kings County, New York",47163.52859135286,3043300
"Census Tract 434, Kings County, New York",69730.93220338984,3043400
"Census Tract 435, Kings County, New York",60101.754385964916,3043500
"Census Tract 436, Kings County, New York",59879.10725356478,3043600
"Census Tract 437, Kings County, New York",60959.71563981043,3043700
"Census Tract 438, Kings County, New York",61586.13445378151,3043800
"Census Tract 439, Kings County, New York",60843.65325077399,3043900
"Census Tract 440, Kings County, New York",73934.87858719646,3044000
"Census Tract 441, Kings County, New York",63215.22309711286,3044100
"Census Tract 442, Kings County, New York",99734.1628959276,3044200
"Census Tract 443, Kings County, New York",62907.764460656595,3044300
"Census Tract 444, Kings County, New York",70212.32306411324,3044400
"Census Tract 445, Kings County, New York",62048.653610771114,3044500
"Census Tract 446, Kings County, New York",72792.5925925926,3044600
"Census Tract 447, Kings County, New York",76490.56603773584,3044700
"Census Tract 448, Kings County, New York",79239.76608187135,3044800
"Census Tract 449, Kings County, New York",43048.12834224599,3044900
"Census Tract 450, Kings County, New York",82393.6170212766,3045000
"Census Tract 452, Kings County, New York",89781.6091954023,3045200
"Census Tract 453, Kings County, New York",82823.07692307692,3045300
"Census Tract 454, Kings County, New York",71146.01018675721,3045400
"Census Tract 456, Kings County, New York",58868.90243902439,3045600
"Census Tract 458, Kings County, New York",99564.83126110124,3045800
"Census Tract 460, Kings County, New York",61907.19542109567,3046000
"Census Tract 462.01, Kings County, New York",51628.334866605335,3046201
"Census Tract 462.02, Kings County, New York",81066.11570247934,3046202
"Census Tract 464, Kings County, New York",67595.3895071542,3046400
"Census Tract 468, Kings County, New York",62780.41825095057,3046800
"Census Tract 470, Kings County, New York",66335.82089552238,3047000
"Census Tract 472, Kings County, New York",78666.19115549215,3047200
"Census Tract 474, Kings County, New York",77784.81012658228,3047400
"Census Tract 476, Kings County, New York",59820.24336283186,3047600
"Census Tract 477, Kings County, New York",108213.23529411765,3047700
"Census Tract 478, Kings County, New York",58377.9119930975,3047800
"Census Tract 480, Kings County, New York",52196.82835820896,3048000
"Census Tract 481, Kings County, New York",85180.0296956199,3048100
"Census Tract 482, Kings County, New York",49987.83783783784,3048200
"Census Tract 484, Kings County, New York",60217.79713752333,3048400
"Census Tract 485, Kings County, New York",104616.59663865546,3048500
"Census Tract 486, Kings County, New York",56825.353645266594,3048600
"Census Tract 488, Kings County, New York",71666.07015032212,3048800
"Census Tract 489, Kings County, New York",25449.400798934752,3048900
"Census Tract 490, Kings County, New York",65524.940617577195,3049000
"Census Tract 491, Kings County, New York",45779.100037188546,3049100
"Census Tract 492, Kings County, New York",60943.181818181816,3049200
"Census Tract 493, Kings County, New York",51450.46439628483,3049300
"Census Tract 494, Kings County, New York",71625.36800785083,3049400
"Census Tract 495, Kings County, New York",101028.71754523997,3049500
"Census Tract 496, Kings County, New York",76112.50898634076,3049600
"Census Tract 497, Kings County, New York",94069.1672401927,3049700
"Census Tract 498, Kings County, New York",78791.82156133829,3049800
"Census Tract 499, Kings County, New York",91078.54630715123,3049900
"Census Tract 500, Kings County, New York",94490.8038147139,3050000
"Census Tract 501, Kings County, New York",102600.0714796283,3050100
"Census Tract 502.02, Kings County, New York",113706.01851851853,3050202
"Census Tract 503, Kings County, New York",86922.29454841334,3050300
"Census Tract 504, Kings County, New York",93594.56635318704,3050400
"Census Tract 505, Kings County, New York",48835.09833585477,3050500
"Census Tract 506, Kings County, New York",58978.8179916318,3050600
"Census Tract 507, Kings County, New York",42495.10763209393,3050700
"Census Tract 508.01, Kings County, New York",57409.05848787446,3050801
"Census Tract 508.03, Kings County, New York",53703.99579390116,3050803
"Census Tract 508.04, Kings County, New York",59541.44439885105,3050804
"Census Tract 509, Kings County, New York",54587.70614692654,3050900
"Census Tract 510.01, Kings County, New York",60983.772819472615,3051001
"Census Tract 510.02, Kings County, New York",57938.83708173341,3051002
"Census Tract 511, Kings County, New York",63520.60982495765,3051100
"Census Tract 512, Kings County, New York",59383.53242320819,3051200
"Census Tract 513, Kings County, New York",89928.30277385989,3051300
"Census Tract 514, Kings County, New York",64380.97866077998,3051400
"Census Tract 515, Kings County, New York",129956.24270711785,3051500
"Census Tract 516.01, Kings County, New York",51887.25490196078,3051601
"Census Tract 516.02, Kings County, New York",55715.102974828376,3051602
"Census Tract 517, Kings County, New York",111439.83402489626,3051700
"Census Tract 518, Kings County, New York",85486.21190130625,3051800
"Census Tract 519, Kings County, New York",115437.34230445753,3051900
"Census Tract 520, Kings County, New York",73135.84779706276,3052000
"Census Tract 523, Kings County, New York",64512.27531784305,3052300
"Census Tract 525, Kings County, New York",47459.77984758679,3052500
"Census Tract 526, Kings County, New York",70330.48433048432,3052600
"Census Tract 527, Kings County, New York",59165.96015260704,3052700
"Census Tract 528, Kings County, New York",116044.20731707317,3052800
"Census Tract 529, Kings County, New York",53248.96694214876,3052900
"Census Tract 530, Kings County, New York",64922.22222222222,3053000
"Census Tract 531, Kings County, New York",56591.1799761621,3053100
"Census Tract 532, Kings County, New York",79468.25396825396,3053200
"Census Tract 533, Kings County, New York",38334.28899082569,3053300
"Census Tract 534, Kings County, New York",48485.94224924012,3053400
"Census Tract 535, Kings County, New York",29518.32706766917,3053500
"Census Tract 537, Kings County, New York",38918.30559757943,3053700
"Census Tract 538, Kings County, New York",44713.44880285278,3053800
"Census Tract 539, Kings County, New York",41619.420989143546,3053900
"Census Tract 542, Kings County, New York",67974.00126823082,3054200
"Census Tract 543, Kings County, New York",128366.01307189543,3054300
"Census Tract 544, Kings County, New York",71430.36912751678,3054400
"Census Tract 545, Kings County, New York",38334.38287153652,3054500
"Census Tract 546, Kings County, New York",57935.26170798898,3054600
"Census Tract 547, Kings County, New York",69699.81238273921,3054700
"Census Tract 548, Kings County, New York",88145.05347593583,3054800
"Census Tract 549, Kings County, New York",112685.43956043955,3054900
"Census Tract 550, Kings County, New York",66452.7503526093,3055000
"Census Tract 551, Kings County, New York",87949.49934697432,3055100
"Census Tract 552, Kings County, New York",61113.36779911374,3055200
"Census Tract 553, Kings County, New York",110099.78991596638,3055300
"Census Tract 554, Kings County, New York",61860.02522068096,3055400
"Census Tract 555, Kings County, New York",132765.49474447264,3055500
"Census Tract 556, Kings County, New York",79688.73128447596,3055600
"Census Tract 557, Kings County, New York",112205.88235294117,3055700
"Census Tract 558, Kings County, New York",63332.39595050619,3055800
"Census Tract 560, Kings County, New York",70946.77769732078,3056000
"Census Tract 561, Kings County, New York",90492.77266754271,3056100
"Census Tract 562, Kings County, New York",91086.95652173914,3056200
"Census Tract 563, Kings County, New York",84226.04718343765,3056300
"Census Tract 564, Kings County, New York",95608.53530031613,3056400
"Census Tract 565, Kings County, New York",104535.35669586984,3056500
"Census Tract 566, Kings County, New York",75405.47263681592,3056600
"Census Tract 568, Kings County, New York",90032.11009174312,3056800
"Census Tract 569, Kings County, New York",101617.64705882352,3056900
"Census Tract 570, Kings County, New York",76047.5051264525,3057000
"Census Tract 571, Kings County, New York",80562.59503294475,3057100
"Census Tract 572, Kings County, New York",26912.288512911844,3057200
"Census Tract 573, Kings County, New York",95027.30883813307,3057300
"Census Tract 574, Kings County, New York",93479.5321637427,3057400
"Census Tract 575, Kings County, New York",80033.86550556362,3057500
"Census Tract 576, Kings County, New York",88871.35922330097,3057600
"Census Tract 578, Kings County, New York",64401.78571428572,3057800
"Census Tract 579, Kings County, New York",72421.54811715482,3057900
"Census Tract 580, Kings County, New York",55448.61963190184,3058000
"Census Tract 582, Kings County, New York",53778.89447236181,3058200
"Census Tract 584, Kings County, New York",69174.3119266055,3058400
"Census Tract 586, Kings County, New York",68763.90605686032,3058600
"Census Tract 588, Kings County, New York",82791.02384291725,3058800
"Census Tract 589, Kings County, New York",89117.27616645649,3058900
"Census Tract 590, Kings County, New York",77627.1186440678,3059000
"Census Tract 591, Kings County, New York",94743.27956989247,3059100
"Census Tract 592, Kings County, New York",70765.06729081334,3059200
"Census Tract 593, Kings County, New York",78033.67579908676,3059300
"Census Tract 594.01, Kings County, New York",66362.83610755442,3059401
"Census Tract 594.02, Kings County, New York",86161.750483559,3059402
"Census Tract 596, Kings County, New York",71150.9009009009,3059600
"Census Tract 598, Kings County, New York",81461.50761828388,3059800
"Census Tract 600, Kings County, New York",70090.48507462686,3060000
"Census Tract 606, Kings County, New York",55914.74245115453,3060600
"Census Tract 608, Kings County, New York",64593.75,3060800
"Census Tract 610.02, Kings County, New York",93310.91370558375,3061002
"Census Tract 610.03, Kings County, New York",58064.36567164179,3061003
"Census Tract 610.04, Kings County, New York",45465.41637990365,3061004
"Census Tract 612, Kings County, New York",105230.54755043228,3061200
"Census Tract 616, Kings County, New York",109642.1370967742,3061600
"Census Tract 620, Kings County, New York",125382.61515601783,3062000
"Census Tract 622, Kings County, New York",82793.89880952382,3062200
"Census Tract 626, Kings County, New York",55334.84162895928,3062600
"Census Tract 628, Kings County, New York",85767.87648970747,3062800
"Census Tract 632, Kings County, New York",84437.89308176101,3063200
"Census Tract 636, Kings County, New York",103389.22764227643,3063600
"Census Tract 638, Kings County, New York",95595.42586750789,3063800
"Census Tract 640, Kings County, New York",122328.82882882883,3064000
"Census Tract 642, Kings County, New York",88245.96774193548,3064200
"Census Tract 644, Kings County, New York",98078.29181494661,3064400
"Census Tract 646, Kings County, New York",108094.69696969698,3064600
"Census Tract 648, Kings County, New York",89843.75,3064800
"Census Tract 650, Kings County, New York",73032.02479338842,3065000
"Census Tract 652, Kings County, New York",101042.53112033194,3065200
"Census Tract 654, Kings County, New York",100420.87542087543,3065400
"Census Tract 656, Kings County, New York",93254.79233226836,3065600
"Census Tract 658, Kings County, New York",98782.31292517007,3065800
"Census Tract 660, Kings County, New York",117739.82558139534,3066000
"Census Tract 662, Kings County, New York",85804.59770114943,3066200
"Census Tract 666, Kings County, New York",0.0,3066600
"Census Tract 670, Kings County, New York",89583.75893769153,3067000
"Census Tract 672, Kings County, New York",80829.62138084632,3067200
"Census Tract 674, Kings County, New York",83400.30911901082,3067400
"Census Tract 676, Kings County, New York",97229.83870967742,3067600
"Census Tract 678, Kings County, New York",91574.17893544734,3067800
"Census Tract 680, Kings County, New York",86851.85185185185,3068000
"Census Tract 682, Kings County, New York",102779.04328018223,3068200
"Census Tract 686, Kings County, New York",69216.31205673759,3068600
"Census Tract 688, Kings County, New York",95059.12162162163,3068800
"Census Tract 690, Kings County, New York",108208.40197693575,3069000
"Census Tract 692, Kings County, New York",104855.11713933415,3069200
"Census Tract 696.01, Kings County, New York",70534.4262295082,3069601
"Census Tract 696.02, Kings County, New York",97019.75476839238,3069602
"Census Tract 698, Kings County, New York",102264.64435146443,3069800
"Census Tract 700, Kings County, New York",83483.60655737705,3070000
"Census Tract 702.01, Kings County, New York",103147.512864494,3070201
"Census Tract 702.02, Kings County, New York",137500.0,3070202
"Census Tract 702.03, Kings County, New York",0.0,3070203
"Census Tract 706, Kings County, New York",101288.58024691358,3070600
"Census Tract 720, Kings County, New York",71084.90566037736,3072000
"Census Tract 722, Kings County, New York",77532.7620967742,3072200
"Census Tract 724, Kings County, New York",91737.70491803279,3072400
"Census Tract 726, Kings County, New York",89106.1046511628,3072600
"Census Tract 728, Kings County, New York",79750.69252077563,3072800
"Census Tract 730, Kings County, New York",104862.2311827957,3073000
"Census Tract 732, Kings County, New York",84375.78027465667,3073200
"Census Tract 734, Kings County, New York",98584.75894245724,3073400
"Census Tract 736, Kings County, New York",71542.5101214575,3073600
"Census Tract 738, Kings County, New York",71756.14754098361,3073800
"Census Tract 740, Kings County, New York",80011.83712121213,3074000
"Census Tract 742, Kings County, New York",87306.26326963906,3074200
"Census Tract 744, Kings County, New York",116441.71779141104,3074400
"Census Tract 746, Kings County, New York",88748.18049490539,3074600
"Census Tract 748, Kings County, New York",85895.40412044374,3074800
"Census Tract 750, Kings County, New York",70106.32497273719,3075000
"Census Tract 752, Kings County, New York",133952.7027027027,3075200
"Census Tract 754, Kings County, New York",121796.17117117117,3075400
"Census Tract 756, Kings County, New York",102876.10619469026,3075600
"Census Tract 758, Kings County, New York",111862.82467532468,3075800
"Census Tract 760, Kings County, New York",69776.36534839925,3076000
"Census Tract 762, Kings County, New York",70682.66253869969,3076200
"Census Tract 764, Kings County, New York",66157.87572254335,3076400
"Census Tract 766, Kings County, New York",74312.08053691275,3076600
"Census Tract 768, Kings County, New York",63246.43493761141,3076800
"Census Tract 770, Kings County, New York",61594.41233140655,3077000
"Census Tract 772, Kings County, New York",79276.15571776156,3077200
"Census Tract 774, Kings County, New York",63660.256410256414,3077400
"Census Tract 776, Kings County, New York",63890.515222482434,3077600
"Census Tract 780, Kings County, New York",90343.53741496599,3078000
"Census Tract 782, Kings County, New York",65209.10780669145,3078200
"Census Tract 784, Kings County, New York",88483.91089108911,3078400
"Census Tract 786, Kings County, New York",57080.779944289694,3078600
"Census Tract 788, Kings County, New York",51813.85281385281,3078800
"Census Tract 790, Kings County, New York",57773.19294251565,3079000
"Census Tract 792, Kings County, New York",50479.01821060966,3079200
"Census Tract 794, Kings County, New York",49671.875,3079400
"Census Tract 796.01, Kings County, New York",68595.06302521008,3079601
"Census Tract 796.02, Kings County, New York",50401.18243243243,3079602
"Census Tract 798.01, Kings County, New York",80623.60387192851,3079801
"Census Tract 798.02, Kings County, New York",64994.5343244425,3079802
"Census Tract 800, Kings County, New York",89074.63823305408,3080000
"Census Tract 802, Kings County, New York",59487.89101917255,3080200
"Census Tract 804, Kings County, New York",46270.864946889225,3080400
"Census Tract 806, Kings County, New York",60606.93641618497,3080600
"Census Tract 808, Kings County, New York",11928.29457364341,3080800
"Census Tract 810, Kings County, New York",59483.8523644752,3081000
"Census Tract 814, Kings County, New York",57580.492424242424,3081400
"Census Tract 816, Kings County, New York",50856.382978723406,3081600
"Census Tract 818, Kings County, New York",60196.92307692308,3081800
"Census Tract 820, Kings County, New York",54074.023115024764,3082000
"Census Tract 822, Kings County, New York",55831.26550868486,3082200
"Census Tract 824, Kings County, New York",59200.98039215686,3082400
"Census Tract 826, Kings County, New York",60140.66496163683,3082600
"Census Tract 828, Kings County, New York",60302.026500389715,3082800
"Census Tract 830, Kings County, New York",56668.15742397138,3083000
"Census Tract 832, Kings County, New York",72980.13245033112,3083200
"Census Tract 834, Kings County, New York",70648.64864864865,3083400
"Census Tract 836, Kings County, New York",77755.03355704698,3083600
"Census Tract 838, Kings County, New York",71461.4898989899,3083800
"Census Tract 840, Kings County, New York",68626.07099143206,3084000
"Census Tract 846, Kings County, New York",67780.20378457059,3084600
"Census Tract 848, Kings County, New York",62814.20765027322,3084800
"Census Tract 850, Kings County, New York",84031.04925053533,3085000
"Census Tract 852, Kings County, New York",67500.0,3085200
"Census Tract 854, Kings County, New York",59692.737430167595,3085400
"Census Tract 856, Kings County, New York",55932.525951557094,3085600
"Census Tract 858, Kings County, New York",63557.4644549763,3085800
"Census Tract 860, Kings County, New York",63238.727858293074,3086000
"Census Tract 862, Kings County, New York",71057.8793774319,3086200
"Census Tract 864, Kings County, New York",64696.03825136612,3086400
"Census Tract 866, Kings County, New York",66256.19834710743,3086600
"Census Tract 868, Kings County, New York",58458.50622406639,3086800
"Census Tract 870, Kings County, New York",53900.25041736227,3087000
"Census Tract 872, Kings County, New York",53001.31348511384,3087200
"Census Tract 874.01, Kings County, New York",42085.51157580284,3087401
"Census Tract 876, Kings County, New York",57803.7037037037,3087600
"Census Tract 878, Kings County, New York",45939.09928352098,3087800
"Census Tract 880, Kings County, New York",57287.1416159861,3088000
"Census Tract 882, Kings County, New York",56280.21148036254,3088200
"Census Tract 884, Kings County, New York",55277.6235424764,3088400
"Census Tract 886, Kings County, New York",47386.545648691936,3088600
"Census Tract 888, Kings County, New York",61111.50822015726,3088800
"Census Tract 890, Kings County, New York",43237.991266375546,3089000
"Census Tract 892, Kings County, New York",29929.229756418696,3089200
"Census Tract 894, Kings County, New York",51005.89225589226,3089400
"Census Tract 896, Kings County, New York",43529.70297029703,3089600
"Census Tract 898, Kings County, New York",53100.64935064935,3089800
"Census Tract 900, Kings County, New York",32121.17410938284,3090000
"Census Tract 902, Kings County, New York",53778.307508939215,3090200
"Census Tract 906, Kings County, New York",24136.334610472542,3090600
"Census Tract 908, Kings County, New York",26029.296875,3090800
"Census Tract 910, Kings County, New York",19711.291702309667,3091000
"Census Tract 912, Kings County, New York",25009.50570342205,3091200
"Census Tract 916, Kings County, New York",38855.98316295851,3091600
"Census Tract 918, Kings County, New York",45095.02923976608,3091800
"Census Tract 920, Kings County, New York",51772.80197206245,3092000
"Census Tract 922, Kings County, New York",46400.74906367041,3092200
"Census Tract 924, Kings County, New York",46878.44036697248,3092400
"Census Tract 928, Kings County, New York",59396.17723718505,3092800
"Census Tract 930, Kings County, New York",69867.10130391174,3093000
"Census Tract 932, Kings County, New York",83262.80623608019,3093200
"Census Tract 934, Kings County, New York",64802.894211576844,3093400
"Census Tract 936, Kings County, New York",77620.34161490684,3093600
"Census Tract 938, Kings County, New York",55998.85189437428,3093800
"Census Tract 944.01, Kings County, New York",84933.11036789298,3094401
"Census Tract 944.02, Kings County, New York",26965.709728867623,3094402
"Census Tract 946, Kings County, New York",72385.01483679525,3094600
"Census Tract 950, Kings County, New York",89960.03996003995,3095000
"Census Tract 954, Kings County, New York",78329.32692307692,3095400
"Census Tract 956, Kings County, New York",79861.11111111111,3095600
"Census Tract 958, Kings County, New York",75854.0,3095800
"Census Tract 960, Kings County, New York",0.0,3096000
"Census Tract 962, Kings County, New York",86750.46554934823,3096200
"Census Tract 964, Kings County, New York",69594.1091954023,3096400
"Census Tract 966, Kings County, New York",78618.5086551265,3096600
"Census Tract 968, Kings County, New York",80580.98591549296,3096800
"Census Tract 970, Kings County, New York",87727.57697456493,3097000
"Census Tract 974, Kings County, New York",68465.27777777778,3097400
"Census Tract 982, Kings County, New York",31193.317422434367,3098200
"Census Tract 984, Kings County, New York",81957.69230769231,3098400
"Census Tract 986, Kings County, New York",75706.89655172414,3098600
"Census Tract 988, Kings County, New York",76150.4854368932,3098800
"Census Tract 990, Kings County, New York",97700.61728395062,3099000
"Census Tract 992, Kings County, New York",73021.49681528662,3099200
"Census Tract 994, Kings County, New York",83101.78306092125,3099400
"Census Tract 996, Kings County, New York",84362.45819397994,3099600
"Census Tract 998, Kings County, New York",75883.08457711442,3099800
"Census Tract 1004, Kings County, New York",80612.3991935484,3100400
"Census Tract 1006, Kings County, New York",84650.63001145475,3100600
"Census Tract 1008, Kings County, New York",75841.76300578035,3100800
"Census Tract 1010, Kings County, New York",80024.85795454546,3101000
"Census Tract 1012, Kings County, New York",63746.803069053705,3101200
"Census Tract 1014, Kings County, New York",68449.93581514762,3101400
"Census Tract 1016, Kings County, New York",95339.32135728543,3101600
"Census Tract 1018, Kings County, New York",90712.08384710235,3101800
"Census Tract 1020, Kings County, New York",100577.86885245901,3102000
"Census Tract 1022, Kings County, New York",79713.68715083798,3102200
"Census Tract 1024, Kings County, New York",91029.18586789555,3102400
"Census Tract 1026, Kings County, New York",83421.50170648465,3102600
"Census Tract 1028, Kings County, New York",94460.7843137255,3102800
"Census Tract 1034, Kings County, New York",32527.924750146973,3103400
"Census Tract 1058.01, Kings County, New York",31991.20977353993,3105801
"Census Tract 1058.04, Kings County, New York",39698.55832241153,3105804
"Census Tract 1070, Kings County, New York",81195.27145359019,3107000
"Census Tract 1078, Kings County, New York",70442.37012987013,3107800
"Census Tract 1098, Kings County, New York",70462.64855687605,3109800
"Census Tract 1104, Kings County, New York",53065.44028950543,3110400
"Census Tract 1106, Kings County, New York",31601.6333938294,3110600
"Census Tract 1110, Kings County, New York",26519.574175824175,3111000
"Census Tract 1116, Kings County, New York",60909.756097560974,3111600
"Census Tract 1118, Kings County, New York",49590.90909090909,3111800
"Census Tract 1120, Kings County, New York",42685.09840674789,3112000
"Census Tract 1122, Kings County, New York",41216.96504688832,3112200
"Census Tract 1124, Kings County, New York",60751.091703056765,3112400
"Census Tract 1126, Kings County, New York",47938.69731800766,3112600
"Census Tract 1128, Kings County, New York",50475.67175018155,3112800
"Census Tract 1130, Kings County, New York",45806.508047585725,3113000
"Census Tract 1132, Kings County, New York",67187.5,3113200
"Census Tract 1134, Kings County, New York",30342.27820372399,3113400
"Census Tract 1142.01, Kings County, New York",60368.06883365201,3114201
"Census Tract 1142.02, Kings County, New York",66512.41534988713,3114202
"Census Tract 1144, Kings County, New York",34299.295774647886,3114400
"Census Tract 1146, Kings County, New York",53628.296146044624,3114600
"Census Tract 1150, Kings County, New York",55687.217194570134,3115000
"Census Tract 1152, Kings County, New York",50870.0,3115200
"Census Tract 1156, Kings County, New York",30238.77292852625,3115600
"Census Tract 1158, Kings County, New York",62802.22693531283,3115800
"Census Tract 1160, Kings County, New York",41358.81696428572,3116000
"Census Tract 1162, Kings County, New York",60239.637305699485,3116200
"Census Tract 1164, Kings County, New York",63582.28511530398,3116400
"Census Tract 1166, Kings County, New York",57733.44191096634,3116600
"Census Tract 1168, Kings County, New York",43376.79856115108,3116800
"Census Tract 1170, Kings County, New York",42145.70858283433,3117000
"Census Tract 1172.01, Kings County, New York",63156.63474692203,3117201
"Census Tract 1172.02, Kings County, New York",63880.632790028765,3117202
"Census Tract 1174, Kings County, New York",69516.71183378501,3117400
"Census Tract 1176.01, Kings County, New York",54686.07305936073,3117601
"Census Tract 1176.02, Kings County, New York",47092.47648902822,3117602
"Census Tract 1178, Kings County, New York",56513.806706114396,3117800
"Census Tract 1180, Kings County, New York",0.0,3118000
"Census Tract 1182.01, Kings County, New York",57568.807339449544,3118201
"Census Tract 1182.02, Kings County, New York",61509.53389830508,3118202
"Census Tract 1184, Kings County, New York",52873.108665749656,3118400
"Census Tract 1186, Kings County, New York",53658.45070422535,3118600
"Census Tract 1188, Kings County, New York",48994.807121661725,3118800
"Census Tract 1190, Kings County, New York",40356.62824207493,3119000
"Census Tract 1192, Kings County, New York",51451.30183220829,3119200
"Census Tract 1194, Kings County, New York",47197.09897610921,3119400
"Census Tract 1196, Kings County, New York",47048.87218045113,3119600
"Census Tract 1198, Kings County, New York",42525.35496957404,3119800
"Census Tract 1200, Kings County, New York",50068.59756097561,3120000
"Census Tract 1202, Kings County, New York",54126.67946257198,3120200
"Census Tract 1208, Kings County, New York",47798.54292049414,3120800
"Census Tract 1210, Kings County, New York",31677.675033025098,3121000
"Census Tract 1214, Kings County, New York",30698.41752891053,3121400
"Census Tract 1220, Kings County, New York",63567.325367647056,3122000
"Census Tract 1237, Kings County, New York",44329.07965970611,3123700
"Census Tract 1502, Kings County, New York",123407.27816550349,3150200
"Census Tract 1522, Kings County, New York",110140.97744360902,3152200
"Census Tract 1, Queens County, New York",139355.6119571348,4000100
"Census Tract 2, Queens County, New York",85358.58585858585,4000200
"Census Tract 4, Queens County, New York",72705.26723470178,4000400
"Census Tract 6, Queens County, New York",82032.25806451614,4000600
"Census Tract 7, Queens County, New York",118885.25155065472,4000700
"Census Tract 8, Queens County, New York",81600.64239828693,4000800
"Census Tract 10, Queens County, New York",83459.48827292111,4001000
"Census Tract 12, Queens County, New York",81763.15789473684,4001200
"Census Tract 14, Queens County, New York",83094.56928838951,4001400
"Census Tract 16, Queens County, New York",76594.99358151476,4001600
"Census Tract 18, Queens County, New York",76057.90645879733,4001800
"Census Tract 19, Queens County, New York",129980.09950248756,4001900
"Census Tract 20, Queens County, New York",105137.83269961977,4002000
"Census Tract 22, Queens County, New York",80711.26760563381,4002200
"Census Tract 24, Queens County, New York",74108.79629629629,4002400
"Census Tract 25, Queens County, New York",24922.85894206549,4002500
"Census Tract 26, Queens County, New York",93389.83050847458,4002600
"Census Tract 28, Queens County, New York",77358.44017094017,4002800
"Census Tract 30, Queens County, New York",67644.92753623189,4003000
"Census Tract 31, Queens County, New York",73004.69483568076,4003100
"Census Tract 32, Queens County, New York",66227.08757637475,4003200
"Census Tract 33, Queens County, New York",80388.41201716739,4003300
"Census Tract 34, Queens County, New York",82814.39393939394,4003400
"Census Tract 36, Queens County, New York",90406.54699049631,4003600
"Census Tract 37, Queens County, New York",0.0,4003700
"Census Tract 38, Queens County, New York",68796.91689008044,4003800
"Census Tract 39, Queens County, New York",69163.15789473684,4003900
"Census Tract 40.01, Queens County, New York",66979.32618683002,4004001
"Census Tract 40.02, Queens County, New York",83782.21649484536,4004002
"Census Tract 42, Queens County, New York",66463.31058020478,4004200
"Census Tract 43, Queens County, New York",39477.64598540146,4004300
"Census Tract 44.01, Queens County, New York",67311.37088204038,4004401
"Census Tract 45, Queens County, New York",86791.58448389218,4004500
"Census Tract 47, Queens County, New York",48340.32354703415,4004700
"Census Tract 50, Queens County, New York",57500.0,4005000
"Census Tract 51, Queens County, New York",65104.92040520984,4005100
"Census Tract 52, Queens County, New York",73231.78807947019,4005200
"Census Tract 53, Queens County, New York",69638.36477987422,4005300
"Census Tract 54, Queens County, New York",73920.20948860135,4005400
"Census Tract 55, Queens County, New York",63107.59493670886,4005500
"Census Tract 57, Queens County, New York",69028.7356321839,4005700
"Census Tract 58, Queens County, New York",86378.23834196891,4005800
"Census Tract 59, Queens County, New York",82623.8864142539,4005900
"Census Tract 61, Queens County, New York",76049.02667627974,4006100
"Census Tract 62.01, Queens County, New York",75851.73787110789,4006201
