name,median_income,tract
"Census Tract 508.03, Kings County, New York",42500.0,3050803
"Census Tract 508.04, Kings County, New York",55000.0,3050804
"Census Tract 509, Kings County, New York",32500.0,3050900
"Census Tract 510.01, Kings County, New York",47500.0,3051001
"Census Tract 510.02, Kings County, New York",55000.0,3051002
"Census Tract 511, Kings County, New York",32500.0,3051100
"Census Tract 512, Kings County, New York",42500.0,3051200
"Census Tract 513, Kings County, New York",67500.0,3051300
"Census Tract 514, Kings County, New York",47500.0,3051400
"Census Tract 515, Kings County, New York",112500.0,3051500
"Census Tract 516.01, Kings County, New York",42500.0,3051601
"Census Tract 516.02, Kings County, New York",47500.0,3051602
"Census Tract 517, Kings County, New York",87500.0,3051700
"Census Tract 518, Kings County, New York",67500.0,3051800
"Census Tract 519, Kings County, New York",87500.0,3051900
"Census Tract 520, Kings County, New York",55000.0,3052000
"Census Tract 523, Kings County, New York",42500.0,3052300
"Census Tract 525, Kings County, New York",27500.0,3052500
"Census Tract 526, Kings County, New York",55000.0,3052600
"Census Tract 527, Kings County, New York",37500.0,3052700
"Census Tract 528, Kings County, New York",87500.0,3052800
"Census Tract 529, Kings County, New York",32500.0,3052900
"Census Tract 530, Kings County, New York",42500.0,3053000
"Census Tract 531, Kings County, New York",32500.0,3053100
"Census Tract 532, Kings County, New York",67500.0,3053200
"Census Tract 533, Kings County, New York",22500.0,3053300
"Census Tract 534, Kings County, New York",27500.0,3053400
"Census Tract 535, Kings County, New York",22500.0,3053500
"Census Tract 537, Kings County, New York",27500.0,3053700
"Census Tract 538, Kings County, New York",32500.0,3053800
"Census Tract 539, Kings County, New York",17500.0,3053900
"Census Tract 542, Kings County, New York",47500.0,3054200
"Census Tract 543, Kings County, New York",112500.0,3054300
"Census Tract 544, Kings County, New York",47500.0,3054400
"Census Tract 545, Kings County, New York",17500.0,3054500
"Census Tract 546, Kings County, New York",37500.0,3054600
"Census Tract 547, Kings County, New York",42500.0,3054700
"Census Tract 548, Kings County, New York",67500.0,3054800
"Census Tract 549, Kings County, New York",87500.0,3054900
"Census Tract 550, Kings County, New York",55000.0,3055000
"Census Tract 551, Kings County, New York",67500.0,3055100
"Census Tract 552, Kings County, New York",42500.0,3055200
"Census Tract 553, Kings County, New York",87500.0,3055300
"Census Tract 554, Kings County, New York",55000.0,3055400
"Census Tract 555, Kings County, New York",137500.0,3055500
"Census Tract 556, Kings County, New York",55000.0,3055600
"Census Tract 557, Kings County, New York",87500.0,3055700
"Census Tract 558, Kings County, New York",47500.0,3055800
"Census Tract 560, Kings County, New York",55000.0,3056000
"Census Tract 561, Kings County, New York",87500.0,3056100
"Census Tract 562, Kings County, New York",67500.0,3056200
"Census Tract 563, Kings County, New York",67500.0,3056300
"Census Tract 564, Kings County, New York",87500.0,3056400
"Census Tract 565, Kings County, New York",87500.0,3056500
"Census Tract 566, Kings County, New York",67500.0,3056600
"Census Tract 568, Kings County, New York",87500.0,3056800
"Census Tract 569, Kings County, New York",87500.0,3056900
"Census Tract 570, Kings County, New York",67500.0,3057000
"Census Tract 571, Kings County, New York",55000.0,3057100
"Census Tract 572, Kings County, New York",17500.0,3057200
"Census Tract 573, Kings County, New York",87500.0,3057300
"Census Tract 574, Kings County, New York",87500.0,3057400
"Census Tract 575, Kings County, New York",67500.0,3057500
"Census Tract 576, Kings County, New York",67500.0,3057600
"Census Tract 578, Kings County, New York",42500.0,3057800
"Census Tract 579, Kings County, New York",67500.0,3057900
"Census Tract 580, Kings County, New York",37500.0,3058000
"Census Tract 582, Kings County, New York",42500.0,3058200
"Census Tract 584, Kings County, New York",55000.0,3058400
"Census Tract 586, Kings County, New York",67500.0,3058600
"Census Tract 588, Kings County, New York",67500.0,3058800
"Census Tract 589, Kings County, New York",87500.0,3058900
"Census Tract 590, Kings County, New York",55000.0,3059000
"Census Tract 591, Kings County, New York",87500.0,3059100
"Census Tract 592, Kings County, New York",55000.0,3059200
"Census Tract 593, Kings County, New York",67500.0,3059300
"Census Tract 594.01, Kings County, New York",55000.0,3059401
"Census Tract 594.02, Kings County, New York",67500.0,3059402
"Census Tract 596, Kings County, New York",67500.0,3059600
"Census Tract 598, Kings County, New York",67500.0,3059800
"Census Tract 600, Kings County, New York",55000.0,3060000
"Census Tract 606, Kings County, New York",42500.0,3060600
"Census Tract 608, Kings County, New York",42500.0,3060800
"Census Tract 610.02, Kings County, New York",67500.0,3061002
"Census Tract 610.03, Kings County, New York",42500.0,3061003
"Census Tract 610.04, Kings County, New York",22500.0,3061004
"Census Tract 612, Kings County, New York",67500.0,3061200
"Census Tract 616, Kings County, New York",67500.0,3061600
"Census Tract 620, Kings County, New York",112500.0,3062000
"Census Tract 622, Kings County, New York",67500.0,3062200
"Census Tract 626, Kings County, New York",37500.0,3062600
"Census Tract 628, Kings County, New York",67500.0,3062800
"Census Tract 632, Kings County, New York",87500.0,3063200
"Census Tract 636, Kings County, New York",87500.0,3063600
"Census Tract 638, Kings County, New York",87500.0,3063800
"Census Tract 640, Kings County, New York",112500.0,3064000
"Census Tract 642, Kings County, New York",67500.0,3064200
"Census Tract 644, Kings County, New York",87500.0,3064400
"Census Tract 646, Kings County, New York",87500.0,3064600
"Census Tract 648, Kings County, New York",67500.0,3064800
"Census Tract 650, Kings County, New York",55000.0,3065000
"Census Tract 652, Kings County, New York",87500.0,3065200
"Census Tract 654, Kings County, New York",87500.0,3065400
"Census Tract 656, Kings County, New York",87500.0,3065600
"Census Tract 658, Kings County, New York",87500.0,3065800
"Census Tract 660, Kings County, New York",87500.0,3066000
"Census Tract 662, Kings County, New York",87500.0,3066200
"Census Tract 666, Kings County, New York",0.0,3066600
"Census Tract 670, Kings County, New York",87500.0,3067000
"Census Tract 672, Kings County, New York",67500.0,3067200
"Census Tract 674, Kings County, New York",67500.0,3067400
"Census Tract 676, Kings County, New York",87500.0,3067600
"Census Tract 678, Kings County, New York",87500.0,3067800
"Census Tract 680, Kings County, New York",67500.0,3068000
"Census Tract 682, Kings County, New York",87500.0,3068200
"Census Tract 686, Kings County, New York",55000.0,3068600
"Census Tract 688, Kings County, New York",87500.0,3068800
"Census Tract 690, Kings County, New York",87500.0,3069000
"Census Tract 692, Kings County, New York",112500.0,3069200
"Census Tract 696.01, Kings County, New York",55000.0,3069601
"Census Tract 696.02, Kings County, New York",87500.0,3069602
"Census Tract 698, Kings County, New York",87500.0,3069800
"Census Tract 700, Kings County, New York",55000.0,3070000
"Census Tract 702.01, Kings County, New York",67500.0,3070201
"Census Tract 702.02, Kings County, New York",137500.0,3070202
"Census Tract 702.03, Kings County, New York",0.0,3070203
"Census Tract 706, Kings County, New York",87500.0,3070600
"Census Tract 720, Kings County, New York",67500.0,3072000
"Census Tract 722, Kings County, New York",67500.0,3072200
"Census Tract 724, Kings County, New York",87500.0,3072400
"Census Tract 726, Kings County, New York",87500.0,3072600
"Census Tract 728, Kings County, New York",67500.0,3072800
"Census Tract 730, Kings County, New York",87500.0,3073000
"Census Tract 732, Kings County, New York",67500.0,3073200
"Census Tract 734, Kings County, New York",87500.0,3073400
"Census Tract 736, Kings County, New York",67500.0,3073600
"Census Tract 738, Kings County, New York",55000.0,3073800
"Census Tract 740, Kings County, New York",55000.0,3074000
"Census Tract 742, Kings County, New York",87500.0,3074200
"Census Tract 744, Kings County, New York",112500.0,3074400
"Census Tract 746, Kings County, New York",87500.0,3074600
"Census Tract 748, Kings County, New York",67500.0,3074800
"Census Tract 750, Kings County, New York",55000.0,3075000
"Census Tract 752, Kings County, New York",137500.0,3075200
"Census Tract 754, Kings County, New York",112500.0,3075400
"Census Tract 756, Kings County, New York",87500.0,3075600
"Census Tract 758, Kings County, New York",87500.0,3075800
"Census Tract 760, Kings County, New York",42500.0,3076000
"Census Tract 762, Kings County, New York",42500.0,3076200
"Census Tract 764, Kings County, New York",55000.0,3076400
"Census Tract 766, Kings County, New York",55000.0,3076600
"Census Tract 768, Kings County, New York",42500.0,3076800
"Census Tract 770, Kings County, New York",47500.0,3077000
"Census Tract 772, Kings County, New York",67500.0,3077200
"Census Tract 774, Kings County, New York",55000.0,3077400
"Census Tract 776, Kings County, New York",55000.0,3077600
"Census Tract 780, Kings County, New York",87500.0,3078000
"Census Tract 782, Kings County, New York",55000.0,3078200
"Census Tract 784, Kings County, New York",87500.0,3078400
"Census Tract 786, Kings County, New York",47500.0,3078600
"Census Tract 788, Kings County, New York",32500.0,3078800
"Census Tract 790, Kings County, New York",42500.0,3079000
"Census Tract 792, Kings County, New York",37500.0,3079200
"Census Tract 794, Kings County, New York",37500.0,3079400
"Census Tract 796.01, Kings County, New York",55000.0,3079601
"Census Tract 796.02, Kings County, New York",40000.0,3079602
"Census Tract 798.01, Kings County, New York",67500.0,3079801
"Census Tract 798.02, Kings County, New York",67500.0,3079802
"Census Tract 800, Kings County, New York",67500.0,3080000
"Census Tract 802, Kings County, New York",47500.0,3080200
"Census Tract 804, Kings County, New York",32500.0,3080400
"Census Tract 806, Kings County, New York",37500.0,3080600
"Census Tract 808, Kings County, New York",5000.0,3080800
"Census Tract 810, Kings County, New York",42500.0,3081000
"Census Tract 814, Kings County, New York",42500.0,3081400
"Census Tract 816, Kings County, New York",42500.0,3081600
"Census Tract 818, Kings County, New York",47500.0,3081800
"Census Tract 820, Kings County, New York",37500.0,3082000
"Census Tract 822, Kings County, New York",42500.0,3082200
"Census Tract 824, Kings County, New York",42500.0,3082400
"Census Tract 826, Kings County, New York",42500.0,3082600
"Census Tract 828, Kings County, New York",47500.0,3082800
"Census Tract 830, Kings County, New York",55000.0,3083000
"Census Tract 832, Kings County, New York",67500.0,3083200
"Census Tract 834, Kings County, New York",55000.0,3083400
"Census Tract 836, Kings County, New York",67500.0,3083600
"Census Tract 838, Kings County, New York",55000.0,3083800
"Census Tract 840, Kings County, New York",55000.0,3084000
"Census Tract 846, Kings County, New York",55000.0,3084600
"Census Tract 848, Kings County, New York",55000.0,3084800
"Census Tract 850, Kings County, New York",67500.0,3085000
"Census Tract 852, Kings County, New York",67500.0,3085200
"Census Tract 854, Kings County, New York",47500.0,3085400
"Census Tract 856, Kings County, New York",47500.0,3085600
"Census Tract 858, Kings County, New York",55000.0,3085800
"Census Tract 860, Kings County, New York",55000.0,3086000
"Census Tract 862, Kings County, New York",47500.0,3086200
"Census Tract 864, Kings County, New York",42500.0,3086400
"Census Tract 866, Kings County, New York",47500.0,3086600
"Census Tract 868, Kings County, New York",55000.0,3086800
"Census Tract 870, Kings County, New York",37500.0,3087000
"Census Tract 872, Kings County, New York",42500.0,3087200
"Census Tract 874.01, Kings County, New York",27500.0,3087401
"Census Tract 876, Kings County, New York",32500.0,3087600
"Census Tract 878, Kings County, New York",37500.0,3087800
"Census Tract 880, Kings County, New York",55000.0,3088000
"Census Tract 882, Kings County, New York",47500.0,3088200
"Census Tract 884, Kings County, New York",42500.0,3088400
"Census Tract 886, Kings County, New York",37500.0,3088600
"Census Tract 888, Kings County, New York",47500.0,3088800
"Census Tract 890, Kings County, New York",27500.0,3089000
"Census Tract 892, Kings County, New York",22500.0,3089200
"Census Tract 894, Kings County, New York",42500.0,3089400
"Census Tract 896, Kings County, New York",37500.0,3089600
"Census Tract 898, Kings County, New York",40000.0,3089800
"Census Tract 900, Kings County, New York",27500.0,3090000
"Census Tract 902, Kings County, New York",42500.0,3090200
"Census Tract 906, Kings County, New York",12500.0,3090600
"Census Tract 908, Kings County, New York",12500.0,3090800
"Census Tract 910, Kings County, New York",12500.0,3091000
"Census Tract 912, Kings County, New York",22500.0,3091200
"Census Tract 916, Kings County, New York",32500.0,3091600
"Census Tract 918, Kings County, New York",32500.0,3091800
"Census Tract 920, Kings County, New York",37500.0,3092000
"Census Tract 922, Kings County, New York",37500.0,3092200
"Census Tract 924, Kings County, New York",37500.0,3092400
"Census Tract 928, Kings County, New York",55000.0,3092800
"Census Tract 930, Kings County, New York",55000.0,3093000
"Census Tract 932, Kings County, New York",87500.0,3093200
"Census Tract 934, Kings County, New York",47500.0,3093400
"Census Tract 936, Kings County, New York",67500.0,3093600
"Census Tract 938, Kings County, New York",37500.0,3093800
"Census Tract 944.01, Kings County, New York",67500.0,3094401
"Census Tract 944.02, Kings County, New York",17500.0,3094402
"Census Tract 946, Kings County, New York",55000.0,3094600
"Census Tract 950, Kings County, New York",67500.0,3095000
"Census Tract 954, Kings County, New York",67500.0,3095400
"Census Tract 956, Kings County, New York",67500.0,3095600
"Census Tract 958, Kings County, New York",67500.0,3095800
"Census Tract 960, Kings County, New York",0.0,3096000
"Census Tract 962, Kings County, New York",67500.0,3096200
"Census Tract 964, Kings County, New York",55000.0,3096400
"Census Tract 966, Kings County, New York",67500.0,3096600
"Census Tract 968, Kings County, New York",67500.0,3096800
"Census Tract 970, Kings County, New York",87500.0,3097000
"Census Tract 974, Kings County, New York",67500.0,3097400
"Census Tract 982, Kings County, New York",22500.0,3098200
"Census Tract 984, Kings County, New York",67500.0,3098400
"Census Tract 986, Kings County, New York",67500.0,3098600
"Census Tract 988, Kings County, New York",67500.0,3098800
"Census Tract 990, Kings County, New York",87500.0,3099000
"Census Tract 992, Kings County, New York",67500.0,3099200
"Census Tract 994, Kings County, New York",67500.0,3099400
"Census Tract 996, Kings County, New York",67500.0,3099600
"Census Tract 998, Kings County, New York",67500.0,3099800
"Census Tract 1004, Kings County, New York",67500.0,3100400
"Census Tract 1006, Kings County, New York",87500.0,3100600
"Census Tract 1008, Kings County, New York",67500.0,3100800
"Census Tract 1010, Kings County, New York",55000.0,3101000
"Census Tract 1012, Kings County, New York",55000.0,3101200
"Census Tract 1014, Kings County, New York",67500.0,3101400
"Census Tract 1016, Kings County, New York",87500.0,3101600
"Census Tract 1018, Kings County, New York",67500.0,3101800
"Census Tract 1020, Kings County, New York",87500.0,3102000
"Census Tract 1022, Kings County, New York",67500.0,3102200
"Census Tract 1024, Kings County, New York",87500.0,3102400
"Census Tract 1026, Kings County, New York",67500.0,3102600
"Census Tract 1028, Kings County, New York",67500.0,3102800
"Census Tract 1034, Kings County, New York",22500.0,3103400
"Census Tract 1058.01, Kings County, New York",22500.0,3105801
"Census Tract 1058.04, Kings County, New York",27500.0,3105804
"Census Tract 1070, Kings County, New York",87500.0,3107000
"Census Tract 1078, Kings County, New York",67500.0,3107800
"Census Tract 1098, Kings County, New York",47500.0,3109800
"Census Tract 1104, Kings County, New York",47500.0,3110400
"Census Tract 1106, Kings County, New York",22500.0,3110600
"Census Tract 1110, Kings County, New York",17500.0,3111000
"Census Tract 1116, Kings County, New York",37500.0,3111600
"Census Tract 1118, Kings County, New York",37500.0,3111800
"Census Tract 1120, Kings County, New York",27500.0,3112000
"Census Tract 1122, Kings County, New York",27500.0,3112200
"Census Tract 1124, Kings County, New York",42500.0,3112400
"Census Tract 1126, Kings County, New York",42500.0,3112600
"Census Tract 1128, Kings County, New York",37500.0,3112800
"Census Tract 1130, Kings County, New York",27500.0,3113000
"Census Tract 1132, Kings County, New York",55000.0,3113200
"Census Tract 1134, Kings County, New York",17500.0,3113400
"Census Tract 1142.01, Kings County, New York",37500.0,3114201
"Census Tract 1142.02, Kings County, New York",47500.0,3114202
"Census Tract 1144, Kings County, New York",22500.0,3114400
"Census Tract 1146, Kings County, New York",42500.0,3114600
"Census Tract 1150, Kings County, New York",42500.0,3115000
"Census Tract 1152, Kings County, New York",37500.0,3115200
"Census Tract 1156, Kings County, New York",17500.0,3115600
"Census Tract 1158, Kings County, New York",47500.0,3115800
"Census Tract 1160, Kings County, New York",27500.0,3116000
"Census Tract 1162, Kings County, New York",42500.0,3116200
"Census Tract 1164, Kings County, New York",55000.0,3116400
"Census Tract 1166, Kings County, New York",37500.0,3116600
"Census Tract 1168, Kings County, New York",37500.0,3116800
"Census Tract 1170, Kings County, New York",37500.0,3117000
"Census Tract 1172.01, Kings County, New York",55000.0,3117201
"Census Tract 1172.02, Kings County, New York",55000.0,3117202
"Census Tract 1174, Kings County, New York",55000.0,3117400
"Census Tract 1176.01, Kings County, New York",47500.0,3117601
"Census Tract 1176.02, Kings County, New York",42500.0,3117602
"Census Tract 1178, Kings County, New York",47500.0,3117800
"Census Tract 1180, Kings County, New York",0.0,3118000
"Census Tract 1182.01, Kings County, New York",47500.0,3118201
"Census Tract 1182.02, Kings County, New York",55000.0,3118202
"Census Tract 1184, Kings County, New York",55000.0,3118400
"Census Tract 1186, Kings County, New York",42500.0,3118600
"Census Tract 1188, Kings County, New York",37500.0,3118800
"Census Tract 1190, Kings County, New York",32500.0,3119000
"Census Tract 1192, Kings County, New York",42500.0,3119200
"Census Tract 1194, Kings County, New York",32500.0,3119400
"Census Tract 1196, Kings County, New York",32500.0,3119600
"Census Tract 1198, Kings County, New York",27500.0,3119800
"Census Tract 1200, Kings County, New York",32500.0,3120000
"Census Tract 1202, Kings County, New York",37500.0,3120200
"Census Tract 1208, Kings County, New York",37500.0,3120800
"Census Tract 1210, Kings County, New York",17500.0,3121000
"Census Tract 1214, Kings County, New York",22500.0,3121400
"Census Tract 1220, Kings County, New York",42500.0,3122000
"Census Tract 1237, Kings County, New York",32500.0,3123700
"Census Tract 1502, Kings County, New York",112500.0,3150200
"Census Tract 1522, Kings County, New York",87500.0,3152200
"Census Tract 1, Queens County, New York",137500.0,4000100
"Census Tract 2, Queens County, New York",67500.0,4000200
"Census Tract 4, Queens County, New York",55000.0,4000400
"Census Tract 6, Queens County, New York",67500.0,4000600
"Census Tract 7, Queens County, New York",112500.0,4000700
"Census Tract 8, Queens County, New York",67500.0,4000800
"Census Tract 10, Queens County, New York",67500.0,4001000
"Census Tract 12, Queens County, New York",67500.0,4001200
"Census Tract 14, Queens County, New York",67500.0,4001400
"Census Tract 16, Queens County, New York",67500.0,4001600
"Census Tract 18, Queens County, New York",55000.0,4001800
"Census Tract 19, Queens County, New York",112500.0,4001900
"Census Tract 20, Queens County, New York",87500.0,4002000
"Census Tract 22, Queens County, New York",67500.0,4002200
"Census Tract 24, Queens County, New York",67500.0,4002400
"Census Tract 25, Queens County, New York",17500.0,4002500
"Census Tract 26, Queens County, New York",87500.0,4002600
"Census Tract 28, Queens County, New York",67500.0,4002800
"Census Tract 30, Queens County, New York",42500.0,4003000
"Census Tract 31, Queens County, New York",55000.0,4003100
"Census Tract 32, Queens County, New York",67500.0,4003200
"Census Tract 33, Queens County, New York",55000.0,4003300
"Census Tract 34, Queens County, New York",67500.0,4003400
"Census Tract 36, Queens County, New York",87500.0,4003600
"Census Tract 37, Queens County, New York",0.0,4003700
"Census Tract 38, Queens County, New York",55000.0,4003800
"Census Tract 39, Queens County, New York",42500.0,4003900
"Census Tract 40.01, Queens County, New York",55000.0,4004001
"Census Tract 40.02, Queens County, New York",87500.0,4004002
"Census Tract 42, Queens County, New York",55000.0,4004200
"Census Tract 43, Queens County, New York",27500.0,4004300
"Census Tract 44.01, Queens County, New York",55000.0,4004401
"Census Tract 45, Queens County, New York",67500.0,4004500
"Census Tract 47, Queens County, New York",32500.0,4004700
"Census Tract 50, Queens County, New York",47500.0,4005000
"Census Tract 51, Queens County, New York",47500.0,4005100
"Census Tract 52, Queens County, New York",55000.0,4005200
"Census Tract 53, Queens County, New York",67500.0,4005300
"Census Tract 54, Queens County, New York",67500.0,4005400
"Census Tract 55, Queens County, New York",55000.0,4005500
"Census Tract 57, Queens County, New York",67500.0,4005700
"Census Tract 58, Queens County, New York",67500.0,4005800
"Census Tract 59, Queens County, New York",67500.0,4005900
"Census Tract 61, Queens County, New York",55000.0,4006100
"Census Tract 62.01, Queens County, New York",55000.0,4006201
"Census Tract 62.02, Queens County, New York",55000.0,4006202
"Census Tract 63, Queens County, New York",67500.0,4006300
"Census Tract 65.01, Queens County, New York",55000.0,4006501
"Census Tract 65.02, Queens County, New York",67500.0,4006502
"Census Tract 69, Queens County, New York",55000.0,4006900
"Census Tract 71, Queens County, New York",67500.0,4007100
"Census Tract 73, Queens County, New York",67500.0,4007300
"Census Tract 75, Queens County, New York",67500.0,4007500
"Census Tract 77, Queens County, New York",67500.0,4007700
"Census Tract 79, Queens County, New York",55000.0,4007900
"Census Tract 81, Queens County, New York",87500.0,4008100
"Census Tract 83, Queens County, New York",55000.0,4008300
"Census Tract 85, Queens County, New York",42500.0,4008500
"Census Tract 86, Queens County, New York",87500.0,4008600
"Census Tract 87, Queens County, New York",22500.0,4008700
"Census Tract 88, Queens County, New York",87500.0,4008800
"Census Tract 91, Queens County, New York",67500.0,4009100
"Census Tract 94, Queens County, New York",55000.0,4009400
"Census Tract 95, Queens County, New York",67500.0,4009500
"Census Tract 96, Queens County, New York",87500.0,4009600
"Census Tract 97, Queens County, New York",87500.0,4009700
"Census Tract 98, Queens County, New York",47500.0,4009800
"Census Tract 99, Queens County, New York",0.0,4009900
"Census Tract 100, Queens County, New York",87500.0,4010000
"Census Tract 101, Queens County, New York",67500.0,4010100
"Census Tract 102, Queens County, New York",55000.0,4010200
"Census Tract 103, Queens County, New York",67500.0,4010300
"Census Tract 104, Queens County, New York",67500.0,4010400
"Census Tract 105, Queens County, New York",47500.0,4010500
"Census Tract 106, Queens County, New York",67500.0,4010600
"Census Tract 107.01, Queens County, New York",0.0,4010701
"Census Tract 108, Queens County, New York",55000.0,4010800
"Census Tract 110, Queens County, New York",67500.0,4011000
"Census Tract 111, Queens County, New York",67500.0,4011100
"Census Tract 112, Queens County, New York",47500.0,4011200
"Census Tract 113, Queens County, New York",67500.0,4011300
"Census Tract 114, Queens County, New York",37500.0,4011400
"Census Tract 115, Queens County, New York",67500.0,4011500
"Census Tract 116, Queens County, New York",67500.0,4011600
"Census Tract 117, Queens County, New York",67500.0,4011700
"Census Tract 118, Queens County, New York",55000.0,4011800
"Census Tract 119, Queens County, New York",67500.0,4011900
"Census Tract 120, Queens County, New York",42500.0,4012000
"Census Tract 121, Queens County, New York",55000.0,4012100
"Census Tract 122, Queens County, New York",67500.0,4012200
"Census Tract 123.01, Queens County, New York",87500.0,4012301
"Census Tract 124, Queens County, New York",55000.0,4012400
"Census Tract 125, Queens County, New York",55000.0,4012500
"Census Tract 126.01, Queens County, New York",67500.0,4012601
"Census Tract 126.02, Queens County, New York",67500.0,4012602
"Census Tract 128, Queens County, New York",67500.0,4012800
"Census Tract 130, Queens County, New York",67500.0,4013000
"Census Tract 132, Queens County, New York",67500.0,4013200
"Census Tract 134, Queens County, New York",55000.0,4013400
"Census Tract 135, Queens County, New York",55000.0,4013500
"Census Tract 136, Queens County, New York",67500.0,4013600
"Census Tract 137, Queens County, New York",67500.0,4013700
"Census Tract 138, Queens County, New York",55000.0,4013800
"Census Tract 140, Queens County, New York",67500.0,4014000
"Census Tract 141, Queens County, New York",67500.0,4014100
"Census Tract 142.01, Queens County, New York",55000.0,4014201
"Census Tract 142.02, Queens County, New York",67500.0,4014202
"Census Tract 143, Queens County, New York",67500.0,4014300
"Census Tract 144, Queens County, New York",47500.0,4014400
"Census Tract 145, Queens County, New York",55000.0,4014500
"Census Tract 147, Queens County, New York",67500.0,4014700
"Census Tract 148, Queens County, New York",67500.0,4014800
"Census Tract 149, Queens County, New York",87500.0,4014900
"Census Tract 150, Queens County, New York",67500.0,4015000
"Census Tract 151, Queens County, New York",67500.0,4015100
"Census Tract 152, Queens County, New York",55000.0,4015200
"Census Tract 153, Queens County, New York",55000.0,4015300
"Census Tract 154, Queens County, New York",55000.0,4015400
"Census Tract 155, Queens County, New York",67500.0,4015500
"Census Tract 156, Queens County, New York",55000.0,4015600
"Census Tract 157, Queens County, New York",47500.0,4015700
"Census Tract 158.01, Queens County, New York",67500.0,4015801
"Census Tract 158.02, Queens County, New York",67500.0,4015802
"Census Tract 159, Queens County, New York",47500.0,4015900
"Census Tract 161, Queens County, New York",55000.0,4016100
"Census Tract 163, Queens County, New York",22500.0,4016300
"Census Tract 164, Queens County, New York",67500.0,4016400
"Census Tract 166, Queens County, New York",55000.0,4016600
"Census Tract 168, Queens County, New York",67500.0,4016800
"Census Tract 169, Queens County, New York",55000.0,4016900
"Census Tract 170, Queens County, New York",55000.0,4017000
"Census Tract 171, Queens County, New York",0.0,4017100
"Census Tract 172, Queens County, New York",67500.0,4017200
"Census Tract 174, Queens County, New York",67500.0,4017400
"Census Tract 176, Queens County, New York",67500.0,4017600
"Census Tract 178, Queens County, New York",47500.0,4017800
"Census Tract 179, Queens County, New York",42500.0,4017900
"Census Tract 180, Queens County, New York",67500.0,4018000
"Census Tract 181.01, Queens County, New York",47500.0,4018101
"Census Tract 181.02, Queens County, New York",55000.0,4018102
"Census Tract 182, Queens County, New York",67500.0,4018200
"Census Tract 183, Queens County, New York",67500.0,4018300
"Census Tract 184.01, Queens County, New York",55000.0,4018401
"Census Tract 184.02, Queens County, New York",67500.0,4018402
"Census Tract 185.01, Queens County, New York",67500.0,4018501
"Census Tract 185.02, Queens County, New York",67500.0,4018502
"Census Tract 186, Queens County, New York",67500.0,4018600
"Census Tract 187, Queens County, New York",67500.0,4018700
"Census Tract 188, Queens County, New York",87500.0,4018800
"Census Tract 189, Queens County, New York",67500.0,4018900
"Census Tract 190, Queens County, New York",77500.0,4019000
"Census Tract 192, Queens County, New York",67500.0,4019200
"Census Tract 194, Queens County, New York",67500.0,4019400
"Census Tract 196, Queens County, New York",67500.0,4019600
"Census Tract 198, Queens County, New York",42500.0,4019800
"Census Tract 199, Queens County, New York",55000.0,4019900
"Census Tract 202, Queens County, New York",55000.0,4020200
"Census Tract 204, Queens County, New York",37500.0,4020400
"Census Tract 205, Queens County, New York",55000.0,4020500
"Census Tract 206, Queens County, New York",67500.0,4020600
"Census Tract 208, Queens County, New York",67500.0,4020800
"Census Tract 212, Queens County, New York",42500.0,4021200
"Census Tract 214, Queens County, New York",55000.0,4021400
"Census Tract 216, Queens County, New York",67500.0,4021600
"Census Tract 219, Queens County, New York",55000.0,4021900
"Census Tract 220.01, Queens County, New York",67500.0,4022001
"Census Tract 220.02, Queens County, New York",67500.0,4022002
"Census Tract 229, Queens County, New York",0.0,4022900
"Census Tract 230, Queens County, New York",112500.0,4023000
"Census Tract 232, Queens County, New York",67500.0,4023200
"Census Tract 235, Queens County, New York",47500.0,4023500
"Census Tract 236, Queens County, New York",55000.0,4023600
"Census Tract 238, Queens County, New York",42500.0,4023800
"Census Tract 240, Queens County, New York",42500.0,4024000
"Census Tract 243, Queens County, New York",67500.0,4024300
"Census Tract 245, Queens County, New York",55000.0,4024500
"Census Tract 246, Queens County, New York",0.0,4024600
"Census Tract 247, Queens County, New York",55000.0,4024700
"Census Tract 249, Queens County, New York",55000.0,4024900
"Census Tract 251, Queens County, New York",47500.0,4025100
"Census Tract 253.01, Queens County, New York",55000.0,4025301
"Census Tract 253.02, Queens County, New York",67500.0,4025302
"Census Tract 254, Queens County, New York",32500.0,4025400
"Census Tract 255, Queens County, New York",87500.0,4025500
"Census Tract 257, Queens County, New York",67500.0,4025700
"Census Tract 258, Queens County, New York",67500.0,4025800
"Census Tract 259, Queens County, New York",47500.0,4025900
"Census Tract 260, Queens County, New York",42500.0,4026000
"Census Tract 261, Queens County, New York",42500.0,4026100
"Census Tract 262, Queens County, New York",67500.0,4026200
"Census Tract 263, Queens County, New York",55000.0,4026300
"Census Tract 264, Queens County, New York",55000.0,4026400
"Census Tract 265, Queens County, New York",55000.0,4026500
"Census Tract 266, Queens County, New York",32500.0,4026600
"Census Tract 267, Queens County, New York",47500.0,4026700
"Census Tract 269.01, Queens County, New York",42500.0,4026901
"Census Tract 269.02, Queens County, New York",42500.0,4026902
"Census Tract 270, Queens County, New York",40000.0,4027000
"Census Tract 271, Queens County, New York",47500.0,4027100
"Census Tract 272, Queens County, New York",55000.0,4027200
"Census Tract 273, Queens County, New York",42500.0,4027300
"Census Tract 274, Queens County, New York",55000.0,4027400
"Census Tract 275, Queens County, New York",55000.0,4027500
"Census Tract 276, Queens County, New York",55000.0,4027600
